縣市2,提供家具_衣櫃？,有產權登記？,所在樓層,鄉鎮市區,縣市,需要管理費？,距頂樓層數,刊登者類型,提供家具_天然瓦斯？,陽台數,最大出租所費天數,建物樓高,客廳數,房數,房數2,管理費2,衛浴數,月管理費,坪數
2,1,0,6,1612,16,1,8,2,1,2,9,14,2,3,2,2,2,3500,35.0
2,0,1,14,1110,11,0,5,2,1,1,25,19,2,3,2,1,1,0,117.28
3,1,1,10,1201,12,1,0,2,1,1,28,10,2,2,1,2,1,2700,30.0
3,1,1,3,1824,18,0,2,2,1,1,6,5,1,3,2,1,2,0,22.02
2,1,1,20,1602,16,1,2,2,1,2,14,22,2,2,1,2,2,2500,30.0
3,0,1,2,1404,14,0,3,2,0,2,10,5,2,4,3,1,2,0,38.32
1,1,1,9,1703,17,1,0,2,1,1,14,9,2,2,1,2,1,2687,18.6
3,0,1,9,1309,13,1,1,1,1,2,21,10,2,4,3,2,2,2670,34.0
3,1,1,12,1407,14,0,1,2,1,2,24,13,2,3,2,1,2,0,40.0
2,1,0,0,1611,16,0,2,2,0,2,8,2,2,5,3,1,3,0,50.0
2,1,1,2,1112,11,1,10,2,1,2,5,12,0,3,2,2,2,4100,45.08
3,1,1,7,1408,14,0,8,2,1,2,2,15,1,2,1,1,1,0,20.0
2,0,1,14,1602,16,0,1,2,1,1,16,15,1,2,1,1,1,0,20.0
3,1,0,7,1309,13,1,4,2,1,2,3,11,2,4,3,2,2,2960,35.0
1,0,1,8,1703,17,1,5,2,1,1,18,13,2,3,2,3,2,8000,45.13
2,1,1,12,1624,16,0,14,2,1,2,8,26,2,4,3,1,2,0,65.0
3,1,1,9,1400,14,0,6,2,1,1,27,15,2,3,2,1,1,0,35.49
2,1,1,3,1110,11,0,18,2,1,1,4,21,2,3,2,1,2,0,22.81
2,0,1,3,1602,16,1,9,2,1,1,10,12,1,2,1,1,1,1000,26.0
1,1,1,5,1702,17,1,8,2,1,2,29,13,2,2,1,2,2,2313,23.13
2,1,0,15,1602,16,0,0,2,1,2,29,15,2,3,2,1,1,0,40.0
1,1,1,8,1708,17,1,7,2,1,2,26,15,2,4,3,2,2,5000,61.0
2,1,1,14,1602,16,1,1,2,1,2,2,15,2,3,2,2,2,2000,35.0
3,1,1,4,1407,14,1,19,2,1,4,2,23,2,5,3,3,4,14398,140.43
2,0,1,7,1117,11,0,20,2,1,1,10,27,1,2,1,1,1,0,26.8
2,1,0,9,1602,16,1,2,2,1,1,8,11,1,1,1,2,1,2000,20.0
2,0,0,4,1602,16,1,4,2,1,2,8,8,2,3,2,1,2,1465,35.0
1,1,0,2,1706,17,1,11,2,1,2,8,13,2,4,3,3,3,15000,90.5
2,1,1,4,1611,16,1,10,2,1,1,12,14,2,2,1,2,1,2000,20.0
2,1,1,7,1601,16,1,7,2,1,1,3,14,2,3,2,2,2,2000,26.0
3,0,1,6,1401,14,0,9,2,1,2,21,15,1,2,1,1,1,0,28.0
3,0,0,19,1407,14,0,0,0,1,1,4,19,2,3,2,1,2,0,39.0
3,0,1,0,1828,18,0,4,2,1,4,22,4,2,3,2,1,3,0,49.0
3,1,1,15,1309,13,1,0,2,1,2,7,15,2,3,2,2,2,2400,30.0
2,1,1,10,1109,11,0,5,0,1,2,19,15,2,2,1,1,1,0,26.1
3,0,1,13,1400,14,0,2,2,0,1,8,15,2,3,2,1,1,0,35.4
1,1,1,7,1703,17,1,12,2,1,1,20,19,2,3,2,3,2,7900,68.0
3,1,0,6,1407,14,1,9,2,1,1,12,15,2,2,1,2,2,2500,26.0
3,1,1,28,1815,18,0,1,2,1,2,29,29,2,3,2,1,3,0,105.94
2,0,1,2,1604,16,1,10,2,0,0,22,12,2,3,2,2,2,2558,45.0
1,1,1,7,1700,17,1,5,2,0,0,8,12,1,2,1,1,1,1436,21.0
2,1,1,4,1603,16,1,10,2,1,2,19,14,2,2,1,2,1,2500,20.0
2,1,1,5,1112,11,1,10,2,0,1,13,15,2,3,2,2,2,2153,41.17
2,1,1,12,1625,16,0,0,2,1,1,4,12,1,2,1,1,1,0,23.0
2,1,1,2,1616,16,1,13,2,1,1,4,15,2,2,1,2,1,3000,25.0
2,1,1,15,1117,11,0,0,0,1,2,16,15,1,2,1,1,1,0,20.0
1,1,1,6,1701,17,1,7,2,1,1,17,13,2,2,1,2,1,3340,27.36
2,1,1,8,1602,16,1,7,2,1,2,16,15,2,3,2,2,2,3000,30.0
2,1,1,9,1604,16,1,5,2,1,2,13,14,2,3,2,2,2,4800,40.0
3,0,1,9,2116,21,1,6,2,1,1,8,15,2,3,2,2,2,2000,40.0
3,1,0,0,1201,12,0,4,1,1,0,20,4,2,6,3,1,4,0,65.0
3,1,1,6,1408,14,1,6,0,1,2,2,12,2,2,1,2,1,1875,20.0
3,0,1,4,1407,14,0,1,2,0,2,7,5,2,3,2,1,2,0,30.0
3,1,1,5,1407,14,0,11,2,1,1,2,16,2,3,2,1,2,0,45.0
2,0,1,11,1124,11,0,1,0,0,1,3,12,2,3,2,1,2,0,42.0
3,1,1,22,1201,12,1,1,2,1,3,29,23,2,3,2,2,2,3000,38.0
2,0,1,0,1626,16,0,4,2,0,6,29,4,4,4,3,1,6,0,80.0
2,1,1,14,1625,16,1,21,2,1,3,12,35,2,4,3,3,3,10008,146.0
2,0,1,2,1124,11,0,5,2,1,1,16,7,1,3,2,1,1,0,21.78
2,1,1,11,1604,16,0,0,2,1,1,6,11,2,3,2,1,2,0,25.0
3,1,1,0,1201,12,0,4,2,1,4,19,4,2,5,3,1,3,0,65.0
3,0,1,12,1309,13,0,2,2,1,2,5,14,2,3,2,1,2,0,30.0
1,0,1,5,1705,17,0,2,0,1,1,12,7,2,3,2,1,2,0,24.0
2,1,1,7,1604,16,1,6,2,1,1,8,13,1,2,1,1,1,1500,20.0
2,0,1,10,1103,11,1,5,2,1,2,2,15,2,2,1,1,1,1380,27.0
3,1,1,2,1407,14,1,14,2,0,1,18,16,1,3,2,2,1,2000,45.51
3,1,1,2,1400,14,0,15,2,1,1,7,17,1,1,1,1,1,0,18.0
3,1,1,9,1400,14,0,7,2,1,2,19,16,2,3,2,1,2,0,44.17
3,0,1,5,1302,13,1,2,2,1,2,26,7,2,2,1,2,1,2400,22.43
3,1,1,7,1407,14,1,5,2,1,1,9,12,2,2,1,2,1,2800,20.0
2,1,1,9,1602,16,1,9,2,0,2,11,18,2,3,2,2,2,3001,38.5
3,1,1,16,1407,14,1,5,2,0,0,5,21,3,1,1,1,1,1100,19.0
3,1,1,6,1407,14,0,6,0,1,2,10,12,2,4,3,1,2,0,55.66
3,1,1,10,1309,13,0,14,2,1,1,16,24,2,3,2,1,2,0,34.0
1,1,1,6,1703,17,0,4,2,1,1,8,10,1,2,1,1,1,0,27.0
2,1,1,13,1602,16,1,5,2,1,2,10,18,2,2,1,2,1,2500,25.0
3,1,1,20,1201,12,1,4,2,1,1,4,24,2,3,2,2,2,2600,30.0
2,0,1,2,1602,16,0,13,2,1,2,4,15,2,4,3,1,2,0,36.0
2,1,1,12,1604,16,0,4,2,1,1,4,16,2,3,2,1,2,0,37.0
3,1,1,13,1815,18,1,11,2,1,2,1,24,2,3,2,2,2,1600,32.5
2,1,1,9,1602,16,1,6,2,1,2,3,15,2,3,2,2,2,2800,53.6
3,1,1,3,1309,13,1,12,2,1,2,30,15,2,3,2,2,2,3850,33.83
3,1,1,2,1909,19,0,2,0,0,1,27,4,1,2,1,1,1,0,18.0
1,1,1,2,1703,17,1,3,2,1,1,13,5,1,2,1,2,1,3080,23.69
2,1,0,5,1625,16,0,10,2,0,1,7,15,2,2,1,1,1,0,26.0
2,0,0,9,1616,16,1,5,2,1,2,7,14,2,3,2,2,2,3000,40.0
3,1,1,7,1407,14,0,8,2,1,1,20,15,1,2,1,1,1,0,32.0
3,1,1,12,1815,18,1,2,2,1,1,11,14,1,2,1,1,1,1200,20.0
3,0,1,0,2517,25,0,4,2,0,3,15,4,1,4,3,1,2,0,45.0
2,1,1,7,1611,16,1,5,2,1,2,4,12,2,3,2,2,2,2500,40.0
3,1,1,4,1802,18,0,15,2,0,2,30,19,2,3,2,1,2,0,45.42
1,0,1,2,1703,17,1,5,2,0,2,2,7,2,3,2,2,2,2865,42.18
3,1,0,1,1407,14,0,4,2,1,2,12,5,2,3,2,1,2,0,49.0
3,1,1,6,1829,18,0,5,2,1,2,12,11,2,4,3,1,2,0,30.19
2,0,0,8,1604,16,1,4,2,1,1,8,12,2,2,1,2,2,3000,46.85
2,1,1,9,1117,11,1,0,0,1,2,4,9,2,3,2,2,2,2799,47.0
3,1,0,9,1407,14,0,0,2,1,1,4,9,2,3,2,1,2,0,40.7
3,1,1,6,2500,25,1,9,2,0,1,2,15,1,2,1,2,1,2200,40.95
1,1,1,5,1710,17,1,13,2,1,2,25,18,2,3,2,2,2,4600,38.7
3,1,1,2,1201,12,0,4,2,1,2,9,6,2,4,3,1,2,0,35.0
3,1,1,3,1309,13,1,12,2,1,3,26,15,2,3,2,2,2,3850,40.0
3,0,1,7,1412,14,0,17,2,1,1,25,24,2,3,2,1,2,0,45.0
2,0,0,12,1613,16,1,3,2,0,2,2,15,2,3,2,2,2,3000,48.0
2,0,0,14,1602,16,0,1,2,1,2,23,15,2,3,2,1,2,0,27.0
3,1,1,18,2500,25,1,3,2,1,2,29,21,2,3,2,2,2,3190,54.42
3,1,1,0,807,8,0,2,0,0,0,13,2,1,4,3,1,3,0,75.0
3,0,1,9,1806,18,0,0,2,1,2,6,9,2,3,2,1,2,0,33.26
2,1,0,15,1625,16,1,7,2,1,1,6,22,1,1,1,2,1,2668,20.0
2,1,1,3,1625,16,1,21,2,1,1,28,24,2,2,1,2,1,2200,20.0
2,0,1,14,1604,16,1,0,2,1,2,2,14,2,3,2,2,2,3237,47.0
2,0,1,22,1111,11,0,0,2,1,1,28,22,2,3,2,1,2,0,48.95
3,1,1,4,1407,14,0,5,2,1,1,13,9,1,1,1,1,1,0,52.25
3,1,1,8,1400,14,0,5,2,1,2,22,13,2,3,2,1,2,0,43.17
3,1,1,7,1824,18,0,2,2,0,2,4,9,2,3,2,1,2,0,35.0
3,1,0,7,1309,13,1,17,2,1,1,6,24,2,3,2,2,2,2360,30.0
3,1,1,2,1401,14,0,8,2,1,2,19,10,2,2,1,1,1,0,26.75
3,1,1,6,1400,14,0,10,2,1,1,3,16,2,2,1,1,1,0,35.46
2,1,0,8,1625,16,1,7,2,1,2,3,15,2,3,2,2,2,3000,50.0
3,1,1,6,1407,14,0,8,2,1,1,25,14,2,3,2,1,2,0,25.0
3,1,1,9,1309,13,1,18,2,1,1,4,27,1,2,1,2,1,1834,20.0
2,1,1,25,1611,16,0,1,2,1,2,3,26,2,2,1,1,1,0,33.7
2,1,1,4,1110,11,1,10,2,1,1,14,14,2,2,1,2,1,4180,42.19
3,1,1,10,1815,18,1,8,2,0,1,7,18,1,2,1,1,1,972,15.0
2,1,1,9,1602,16,1,6,1,1,2,11,15,2,3,2,2,2,3000,28.0
3,1,1,12,2535,25,1,1,2,1,1,18,13,2,2,1,1,1,1485,30.86
2,1,0,4,1128,11,1,8,2,0,1,18,12,2,3,2,2,2,3000,30.0
2,0,0,10,1613,16,1,2,2,1,2,12,12,2,3,2,2,2,2001,46.0
1,1,1,10,1704,17,0,4,2,1,1,24,14,2,4,3,1,2,0,48.83
3,1,1,0,2530,25,0,3,2,0,2,2,3,2,4,3,1,4,0,48.0
3,1,0,13,1400,14,0,12,2,1,2,17,25,2,2,1,1,1,0,30.0
2,1,1,2,1626,16,0,2,0,1,2,5,4,2,3,2,1,2,0,25.0
3,0,1,9,1309,13,1,3,2,1,2,5,12,2,4,3,2,2,3216,40.0
2,1,1,6,1604,16,0,6,2,1,1,5,12,2,2,1,1,1,0,25.0
3,1,0,0,1010,10,0,3,0,0,2,27,3,2,4,3,1,3,0,55.0
3,1,1,6,1201,12,0,22,2,1,2,3,28,2,3,2,1,2,0,43.0
3,1,1,25,1407,14,1,0,2,1,2,29,25,2,4,3,2,2,1600,30.0
1,1,1,13,1702,17,0,11,2,1,3,26,24,2,3,2,1,2,0,42.33
2,1,1,3,1621,16,1,10,2,1,1,12,13,2,2,1,2,2,2295,17.0
3,0,1,3,1309,13,1,12,2,1,2,9,15,2,3,2,2,2,3221,35.0
2,0,1,9,1111,11,0,11,2,1,1,22,20,2,2,1,1,1,0,20.22
3,1,1,4,1201,12,1,11,2,1,3,8,15,2,3,2,1,2,600,28.49
3,0,1,1,800,8,0,0,0,0,0,7,1,1,2,1,1,1,0,30.0
2,0,0,12,1602,16,1,2,2,0,2,5,14,2,3,2,2,2,2500,36.0
3,1,1,7,1404,14,0,6,2,1,2,22,13,2,2,1,1,1,0,20.04
2,1,0,12,1602,16,0,0,1,1,2,3,12,2,3,2,1,2,0,45.0
2,0,1,10,1603,16,1,5,2,1,2,61,15,2,3,2,1,2,1372,22.11
3,1,1,5,1803,18,0,9,2,0,2,15,14,2,3,2,1,2,0,28.8
2,0,1,1,1625,16,1,12,2,1,2,5,13,2,3,2,2,2,2243,27.0
2,1,1,0,1613,16,0,5,2,1,5,5,5,1,5,3,1,4,0,60.0
2,1,0,3,1115,11,0,0,0,0,1,10,3,1,1,1,1,1,0,15.0
2,0,1,2,1601,16,0,8,2,1,1,5,10,1,2,1,1,1,0,26.0
3,1,1,3,1309,13,0,3,2,1,2,8,6,2,2,1,1,2,0,22.0
2,1,1,6,1602,16,1,9,2,1,1,2,15,2,2,1,2,1,3000,25.0
3,1,1,12,1309,13,1,2,2,0,1,18,14,2,2,1,2,1,2000,20.0
2,1,1,14,1109,11,0,3,0,1,2,11,17,2,2,1,1,2,0,44.0
2,1,1,2,1602,16,0,5,2,1,0,11,7,2,2,1,1,2,0,45.0
2,0,1,12,1111,11,1,0,2,1,1,10,12,2,2,1,2,1,3480,29.0
3,1,1,4,1309,13,0,21,2,0,1,5,25,2,2,1,1,1,0,20.0
3,0,1,9,1309,13,1,1,2,1,2,16,10,2,4,3,2,2,2695,34.36
2,1,1,13,1616,16,1,9,2,1,2,4,22,2,3,2,2,2,3000,53.0
3,1,1,5,1408,14,1,10,2,1,2,10,15,1,2,1,2,1,2000,20.7
1,0,1,4,1703,17,1,1,2,1,1,16,5,2,3,2,2,2,3070,55.62
3,0,1,10,1400,14,1,7,2,1,2,30,17,2,3,2,2,2,2500,23.0
2,1,1,16,1603,16,1,4,2,1,2,7,20,2,3,2,2,2,3110,35.0
2,0,1,3,1602,16,1,12,2,1,2,4,15,2,3,2,2,2,2999,35.0
2,1,1,9,1603,16,1,3,0,1,2,9,12,2,3,2,1,2,1000,26.75
2,0,1,2,1625,16,0,5,2,0,1,20,7,1,1,1,1,1,0,29.23
3,1,1,5,1407,14,0,10,2,1,1,6,15,1,2,1,1,1,0,25.0
2,1,1,6,1110,11,1,19,0,1,2,18,25,1,2,1,3,2,5300,54.0
2,0,1,10,1616,16,0,14,2,1,2,31,24,2,3,2,1,2,0,46.8
3,0,1,4,1407,14,1,20,2,0,2,9,24,2,2,1,2,1,1755,27.03
3,1,1,9,1309,13,0,6,2,1,1,4,15,1,2,1,1,1,0,15.0
3,1,1,5,1401,14,1,10,2,1,3,29,15,2,3,2,2,2,2551,41.83
2,0,0,0,1604,16,0,2,2,1,2,12,2,3,4,3,1,3,0,48.0
3,1,1,6,1309,13,1,10,2,0,1,26,16,2,2,1,2,1,2000,20.0
2,1,0,12,1601,16,0,3,2,1,1,18,15,2,3,2,1,2,0,25.0
3,1,1,8,1407,14,0,2,2,1,1,20,10,2,2,1,1,1,0,45.0
3,1,1,14,1309,13,1,0,0,1,2,6,14,2,2,1,2,1,2300,25.5
2,0,1,12,1103,11,0,15,2,1,2,25,27,2,3,2,1,2,0,66.94
3,1,1,2,1407,14,1,5,2,1,2,14,7,2,3,2,1,2,1125,31.5
2,1,1,18,1604,16,1,5,2,1,2,5,23,2,2,1,3,2,7056,53.0
2,0,1,20,1103,11,1,4,2,1,2,17,24,2,3,2,2,2,4200,50.93
3,1,1,4,1407,14,0,11,2,1,1,31,15,2,2,1,1,2,0,39.92
2,1,1,6,1113,11,0,6,2,1,1,25,12,2,3,2,1,2,0,39.47
2,1,1,2,1616,16,0,8,2,1,1,24,10,1,2,1,1,1,0,15.5
3,0,0,0,1407,14,0,2,2,1,1,5,2,2,2,1,1,2,0,34.0
1,1,1,5,1704,17,1,7,1,1,1,12,12,2,3,2,2,2,2766,25.0
3,0,1,2,1401,14,1,5,2,0,2,31,7,2,3,2,2,2,2000,25.0
2,1,1,18,1110,11,1,1,2,1,1,4,19,2,2,1,2,1,2300,32.0
3,1,1,6,1309,13,1,8,2,1,2,28,14,2,4,3,2,2,3000,34.34
3,1,1,2,1412,14,0,4,2,0,1,4,6,2,2,1,1,1,0,29.0
2,1,1,21,1601,16,0,1,2,1,1,2,22,1,2,1,1,1,0,16.0
3,1,1,9,1400,14,0,6,0,1,3,14,15,2,3,2,1,2,0,35.0
2,1,1,12,1625,16,0,2,2,1,4,6,14,2,4,3,1,2,0,35.0
2,1,1,4,1603,16,1,10,2,1,2,7,14,2,3,2,2,2,2077,36.0
2,1,0,4,1601,16,1,11,2,1,0,28,15,0,0,1,1,0,1400,20.0
2,0,0,12,1602,16,0,3,2,1,2,13,15,2,2,1,1,2,0,25.92
2,1,1,17,1117,11,0,5,2,1,1,7,22,2,3,2,1,2,0,43.66
2,0,1,9,1602,16,1,6,2,1,2,7,15,2,3,2,2,2,2100,28.0
2,0,0,18,1602,16,0,2,2,1,1,2,20,2,3,2,1,2,0,25.0
2,1,1,12,1625,16,1,10,2,1,2,13,22,2,3,2,2,2,3887,78.0
2,1,0,10,1602,16,1,2,2,1,2,3,12,2,3,2,2,2,3680,54.0
2,0,1,6,1128,11,0,8,2,1,1,14,14,2,2,1,1,1,0,30.61
2,1,1,8,1602,16,1,4,2,1,2,7,12,2,4,3,2,2,3146,38.0
2,1,1,7,1625,16,1,2,2,1,2,2,9,2,3,2,3,2,6000,35.0
2,1,0,6,1604,16,1,8,2,1,2,10,14,2,3,2,2,2,2000,40.0
2,1,1,16,1102,11,1,3,0,1,1,2,19,2,2,1,2,1,1800,22.01
3,1,1,0,1305,13,0,4,2,1,2,9,4,2,4,3,1,3,0,60.49
2,0,1,13,1619,16,0,2,2,1,2,30,15,2,2,1,1,1,0,30.0
2,1,1,7,1602,16,0,5,1,1,2,29,12,2,3,2,1,2,0,24.0
2,1,1,3,1603,16,1,18,2,1,1,2,21,2,3,2,2,2,2000,33.0
3,0,1,4,2505,25,0,25,2,1,1,15,29,2,3,2,1,2,0,61.13
1,1,1,4,1708,17,1,6,2,1,1,11,10,2,2,1,2,1,3816,21.19
2,1,1,4,1625,16,1,1,1,1,1,20,5,2,3,2,2,2,1830,36.0
2,1,1,7,1110,11,0,7,2,1,1,20,14,1,1,1,1,1,0,12.0
3,1,1,21,1412,14,1,3,2,0,1,15,24,1,1,1,2,1,2500,17.0
2,0,0,6,1602,16,1,9,0,1,1,11,15,1,2,1,2,1,2319,36.56
3,1,1,18,1802,18,1,2,2,1,1,29,20,1,3,2,2,2,2500,23.56
3,0,1,3,1400,14,0,10,2,1,2,8,13,2,3,2,1,2,0,44.77
2,1,1,23,1625,16,1,6,2,1,1,7,29,2,3,2,2,2,2876,45.0
2,1,1,1,1128,11,0,0,2,0,1,25,1,2,3,2,1,2,0,33.93
2,1,1,10,1110,11,0,2,2,1,0,9,12,2,3,2,1,2,0,62.34
2,0,1,5,1601,16,0,7,0,1,2,3,12,1,3,2,1,2,0,46.0
1,0,1,9,1706,17,1,3,2,1,2,12,12,2,4,3,2,2,3000,32.21
2,1,0,4,1625,16,1,8,2,1,1,12,12,2,2,1,2,1,2500,25.0
3,0,1,0,1306,13,1,4,0,1,0,28,4,2,4,3,1,4,1000,88.0
3,1,0,4,1407,14,0,10,2,1,1,17,14,2,3,2,1,2,0,30.0
2,1,0,4,1602,16,1,10,2,1,2,2,14,2,4,3,2,2,3000,52.0
2,1,1,14,1625,16,1,4,2,1,1,11,18,2,2,1,2,1,2000,20.45
1,0,1,2,1708,17,1,11,2,1,1,30,13,2,4,3,3,2,9200,61.0
2,0,1,21,1603,16,1,2,2,0,2,5,23,2,3,2,2,2,1769,68.86
2,1,1,5,1602,16,1,12,2,0,1,8,17,1,1,1,1,1,1500,16.0
3,1,1,2,1806,18,0,10,2,1,2,7,12,2,2,1,1,2,0,26.0
2,1,1,10,1620,16,1,0,2,0,1,19,10,2,3,2,2,2,2000,35.0
2,0,1,9,1621,16,0,4,2,0,1,25,13,2,2,1,1,2,0,17.0
2,1,1,5,1603,16,0,7,2,1,1,28,12,2,2,1,1,1,0,37.37
2,1,1,1,1102,11,0,3,0,1,1,13,4,1,3,2,1,1,0,25.0
1,1,1,6,1710,17,1,6,2,1,1,4,12,2,3,2,2,2,2000,48.14
1,1,1,3,1706,17,1,4,2,1,2,12,7,2,4,3,3,2,9800,62.0
2,0,1,9,1603,16,0,3,2,1,2,5,12,2,3,2,1,2,0,32.0
2,1,1,9,1625,16,1,3,2,1,2,17,12,2,3,2,2,2,3000,46.0
2,0,1,7,1626,16,1,2,2,1,1,13,9,1,2,1,2,2,2000,25.0
2,0,1,5,1602,16,1,10,2,1,2,12,15,2,3,2,2,2,2001,45.0
3,1,1,4,1407,14,0,17,2,1,1,10,21,2,2,1,1,1,0,28.0
3,0,1,23,2521,25,1,1,0,1,1,11,24,1,2,1,2,2,1531,29.15
2,0,0,4,1612,16,1,5,2,1,1,11,9,2,2,1,2,1,2500,25.0
3,1,1,6,1400,14,0,11,2,1,1,28,17,1,1,1,1,1,0,18.0
1,1,1,13,1703,17,1,1,2,1,1,8,14,2,1,1,2,1,3070,25.59
2,0,0,4,1602,16,1,8,2,1,2,5,12,2,2,1,2,1,2300,26.0
3,1,1,10,1813,18,1,3,2,1,2,9,13,1,3,2,2,2,2350,26.66
3,1,1,21,1815,18,1,2,1,1,2,15,23,2,3,2,2,2,4678,37.0
3,0,1,0,1829,18,0,3,2,0,2,14,3,1,3,2,1,2,0,60.0
3,1,1,27,1309,13,1,0,2,1,1,16,27,2,2,1,2,1,2000,20.0
3,1,1,11,1409,14,1,1,2,1,6,27,12,2,3,2,3,2,6735,119.73
2,1,0,8,1625,16,1,1,2,1,2,10,9,2,3,2,2,2,3000,38.0
2,1,1,2,1620,16,0,4,1,1,0,4,6,2,3,2,1,1,0,32.0
2,0,1,13,1110,11,0,8,2,1,1,9,21,2,3,2,1,2,0,39.39
2,1,0,12,1625,16,1,3,2,1,1,7,15,2,2,1,2,1,2000,25.0
2,0,1,7,1620,16,0,10,2,0,0,14,17,2,4,3,1,2,0,42.0
3,1,1,5,810,8,0,3,0,1,1,10,8,1,2,1,1,1,0,30.0
2,0,0,6,1616,16,1,18,2,1,2,2,24,2,3,2,2,2,3000,38.0
2,1,1,15,1625,16,0,2,2,1,3,24,17,2,3,2,1,2,0,35.0
3,0,1,9,1407,14,1,6,2,0,2,7,15,2,3,2,2,2,3300,26.16
3,1,1,2,1201,12,0,5,2,1,1,12,7,2,2,1,1,1,0,20.0
2,1,1,14,1602,16,0,1,2,1,1,2,15,1,2,1,1,1,0,25.0
1,1,0,5,1700,17,0,5,2,1,1,15,10,2,3,2,1,2,0,85.0
3,1,1,6,2537,25,1,6,2,1,2,30,12,1,3,2,2,2,2997,46.35
3,1,1,2,2109,21,1,12,2,1,1,12,14,2,3,2,2,2,2000,32.0
3,0,1,0,1410,14,0,4,2,0,2,7,4,2,4,3,1,5,0,60.0
1,1,1,9,1703,17,1,3,2,0,1,5,12,1,1,1,1,1,1426,13.22
3,1,1,3,1400,14,0,9,1,1,2,25,12,2,3,2,1,2,0,39.0
3,0,1,6,2501,25,0,9,2,0,2,7,15,2,3,2,1,2,0,25.23
3,1,1,12,1407,14,1,6,2,1,1,3,18,2,2,1,2,1,2000,26.54
3,1,1,17,2537,25,1,9,2,1,2,15,26,2,3,2,3,2,7896,78.96
2,1,1,3,1601,16,1,7,2,1,2,9,10,2,2,1,2,1,4000,35.0
3,1,1,7,1404,14,1,4,2,0,1,22,11,2,1,1,1,1,1000,12.9
3,1,1,3,1309,13,1,6,2,1,1,18,9,2,3,2,2,2,3710,38.0
1,1,0,10,1703,17,1,4,2,1,2,23,14,2,3,2,3,3,13100,57.91
2,1,1,3,1611,16,1,7,2,1,2,5,10,2,3,2,1,2,1000,25.0
3,1,1,4,2500,25,0,1,0,0,2,6,5,2,3,2,1,1,0,28.0
2,1,1,11,1106,11,1,8,0,1,2,17,19,2,4,3,2,2,3600,51.5
2,1,1,24,1111,11,0,0,0,1,1,3,24,2,3,2,1,2,0,45.0
2,1,1,22,1625,16,1,4,2,1,1,26,26,2,3,2,2,2,3900,55.55
2,1,1,13,1624,16,1,6,2,1,1,14,19,1,1,1,1,1,1300,18.0
3,1,1,7,1400,14,0,8,2,1,2,11,15,3,4,3,1,3,0,41.8
1,1,1,11,1706,17,1,2,2,1,2,26,13,2,4,3,3,3,14000,87.42
2,0,1,3,1602,16,1,12,2,0,2,26,15,2,4,3,2,2,2000,36.0
3,1,1,4,1306,13,1,3,1,1,1,5,7,2,3,2,2,2,2000,24.76
3,0,0,14,1412,14,0,1,2,1,2,21,15,2,3,2,1,2,0,23.2
2,1,1,7,1602,16,1,8,2,1,2,4,15,2,3,2,3,2,5620,96.0
3,1,0,6,1407,14,0,2,2,1,1,8,8,2,4,3,1,2,0,42.0
3,1,1,1,1200,12,0,7,2,1,0,6,8,2,3,2,1,2,0,26.67
1,1,1,2,1702,17,0,12,2,1,3,12,14,2,4,3,1,3,0,150.93
3,1,1,9,1407,14,0,1,2,1,1,2,10,2,4,3,1,3,0,29.36
2,1,1,24,1111,11,1,6,2,1,1,8,30,2,3,2,3,3,14466,84.0
2,1,0,4,1603,16,1,11,2,1,2,20,15,2,4,3,2,2,4000,52.0
2,0,1,13,1602,16,0,2,2,1,1,28,15,1,1,1,1,1,0,13.75
3,1,1,11,1309,13,1,4,2,1,1,5,15,2,2,1,2,1,3000,18.0
3,1,1,14,2537,25,1,1,2,1,1,22,15,1,3,2,2,1,2800,24.4
3,1,0,2,1201,12,1,4,2,0,1,7,6,2,2,1,2,1,1605,25.0
2,0,1,10,1604,16,1,5,2,1,2,5,15,2,3,2,2,2,2500,35.0
2,0,1,11,1110,11,0,6,2,1,1,11,17,2,4,3,1,2,0,37.7
1,1,1,4,1701,17,1,5,2,1,1,12,9,2,3,2,2,2,4470,30.24
2,0,1,0,1616,16,0,4,2,0,0,7,4,2,5,3,1,3,0,54.8
2,1,1,8,1602,16,1,12,2,1,1,3,20,1,1,1,2,1,2999,20.0
3,1,1,0,1809,18,0,4,2,0,2,12,4,2,4,3,1,4,0,68.0
2,0,1,15,1117,11,0,0,2,1,1,6,15,2,2,1,1,1,0,21.0
2,1,1,8,1602,16,1,0,2,1,2,23,8,2,2,1,2,1,3000,25.0
2,0,1,8,1602,16,0,7,2,1,0,8,15,2,3,2,1,2,0,26.46
2,0,1,2,1128,11,0,7,0,1,1,25,9,2,2,1,1,1,0,15.6
1,1,0,8,1700,17,1,6,2,1,1,6,14,2,2,1,2,2,3674,22.96
1,0,1,1,1705,17,0,3,0,1,1,24,4,2,2,1,1,2,0,35.0
2,1,0,13,1625,16,1,1,2,1,1,5,14,2,2,1,2,2,2000,32.0
3,1,1,8,1407,14,1,12,0,1,3,12,20,2,4,3,2,2,2849,41.0
2,1,1,10,1602,16,1,5,2,1,2,13,15,2,2,1,2,2,4620,35.0
2,0,1,5,1616,16,0,7,2,0,2,2,12,2,3,2,1,2,0,28.0
2,1,1,9,1604,16,1,4,2,1,2,4,13,2,3,2,2,2,3090,27.0
2,1,0,10,1611,16,1,1,2,0,1,8,11,2,2,1,2,1,2500,25.0
